EpRewMean,EpThisIter,TimestepsSoFar,EpisodesSoFar,surrgain,optimgain,TimeElapsed,meankl,entloss,ev_tdlam_before,entropy,EpLenMean
177.5,2,786642,7976,0.16238542,0.16238542,1695.2828862667084,0.0043262504,0.0,0.3575940728187561,36.619373,177.5
183.9,4,787559,7980,0.17727534,0.17727534,1696.7020161151886,0.0046763807,0.0,0.20734530687332153,36.598507,183.9
185.1,3,788238,7983,0.17855823,0.17855823,1697.889240026474,0.004488334,0.0,0.1801152229309082,36.591602,185.1
187.425,2,788632,7985,0.16026333,0.16026333,1698.823004245758,0.004555732,0.0,0.6529448628425598,36.588177,187.425
184.525,2,788970,7987,0.16584209,0.16584209,1699.7074251174927,0.0045536733,0.0,0.5860105454921722,36.58679,184.525
183.575,4,789612,7991,0.1895178,0.1895178,1700.6019241809845,0.0051381923,0.0,0.8854268565773964,36.59196,183.575
185.375,3,790124,7994,0.17040685,0.17040685,1701.431125164032,0.0046383403,0.0,0.5517875850200653,36.57195,185.375
182.475,4,790923,7998,0.17884971,0.17884971,1702.4067780971527,0.0052161505,0.0,0.5672464668750763,36.56872,182.475
190.1,3,791573,8001,0.18500328,0.18500328,1703.2831001281738,0.004617093,0.0,0.1158718466758728,36.557808,190.1
191.55,1,791749,8002,0.19565514,0.19565514,1704.4610760211945,0.0052199354,0.0,0.588094025850296,36.54951,191.55
196.0,4,792575,8006,0.17437391,0.17437391,1705.4152331352234,0.0045777806,0.0,0.7341171503067017,36.54582,196.0
199.125,2,793138,8008,0.19269213,0.19269213,1706.7813942432404,0.0050497446,0.0,0.664971113204956,36.539875,199.125
198.225,3,793596,8011,0.1732279,0.1732279,1708.470875263214,0.0047333073,0.0,0.5577613115310669,36.52348,198.225
194.35,3,794152,8014,0.18920547,0.18920547,1709.6751391887665,0.005063081,0.0,0.14941781759262085,36.534786,194.35
199.0,2,794602,8016,0.17741287,0.17741287,1710.6336200237274,0.0048273886,0.0,0.8518930375576019,36.522907,199.0
188.1,5,795273,8021,0.18634179,0.18634179,1711.5191411972046,0.0050969217,0.0,0.7177586257457733,36.521603,188.1
185.3,2,795650,8023,0.17817836,0.17817836,1712.676527261734,0.0047967765,0.0,0.5208833515644073,36.5207,185.3
184.95,3,796166,8026,0.19543876,0.19543876,1713.4920721054077,0.005013324,0.0,0.5726509094238281,36.524902,184.95
187.85,4,797004,8030,0.17921145,0.17921145,1714.5192019939423,0.0050211055,0.0,0.6976724863052368,36.52009,187.85
192.5,3,797712,8033,0.19106504,0.19106504,1715.4106571674347,0.0050925096,0.0,0.7261850833892822,36.525753,192.5
187.55,4,798254,8037,0.18166395,0.18166395,1716.5546691417694,0.004757924,0.0,0.5312376916408539,36.51733,187.55
182.975,4,798892,8041,0.1664977,0.1664977,1717.8336420059204,0.004624895,0.0,0.2630031704902649,36.52332,182.975
180.625,2,799276,8043,0.16048643,0.16048643,1718.8217191696167,0.0043370915,0.0,0.31989532709121704,36.52815,180.625
182.9,3,799891,8046,0.17180812,0.17180812,1719.940933227539,0.0046802107,0.0,0.4541611671447754,36.526543,182.9
174.325,4,800376,8050,0.17221656,0.17221656,1721.0520861148834,0.0047940267,0.0,0.7779062241315842,36.519726,174.325
171.875,2,800708,8052,0.18275246,0.18275246,1722.1424372196198,0.0045371535,0.0,0.47035443782806396,36.50829,171.875
172.3,3,801321,8055,0.17282435,0.17282435,1724.5871942043304,0.0054235025,0.0,0.5044074952602386,36.508793,172.3
173.925,4,801938,8059,0.1767079,0.1767079,1726.139111995697,0.0044131363,0.0,0.545633465051651,36.5083,173.925
173.625,4,802595,8063,0.18837313,0.18837313,1727.0872330665588,0.0049410993,0.0,0.6646677851676941,36.518448,173.625
172.85,2,802864,8065,0.1966286,0.1966286,1728.2726452350616,0.004598487,0.0,0.5663196444511414,36.511703,172.85
176.175,2,803334,8067,0.17661703,0.17661703,1729.5137462615967,0.005024943,0.0,0.2618415355682373,36.497684,176.175
169.3,2,803614,8069,0.16470106,0.16470106,1730.4588632583618,0.005118424,0.0,0.12642574310302734,36.487103,169.3
167.4,4,804408,8073,0.17217202,0.17217202,1731.2672913074493,0.0049314797,0.0,0.607551097869873,36.48531,167.4
172.0,3,805008,8076,0.16085538,0.16085538,1732.252771139145,0.0049096015,0.0,0.4958392381668091,36.47298,172.0
173.525,1,805195,8077,0.19389728,0.19389728,1733.2160081863403,0.004368806,0.0,-0.9758189916610718,36.461742,173.525
177.725,3,805798,8080,0.18678677,0.18678677,1734.414787054062,0.0048180204,0.0,0.4924982786178589,36.473637,177.725
174.9,2,806081,8082,0.19432054,0.19432054,1735.248791217804,0.004618686,0.0,0.6706374287605286,36.468143,174.9
172.875,4,806806,8086,0.1827805,0.1827805,1736.1389412879944,0.0047982573,0.0,0.548913985490799,36.4616,172.875
173.55,3,807189,8089,0.19783351,0.19783351,1737.1223862171173,0.0050530834,0.0,0.7658391892910004,36.449833,173.55
173.475,2,807444,8091,0.17360336,0.17360336,1738.3766798973083,0.0045043016,0.0,0.21590900421142578,36.44868,173.475
174.2,1,807676,8092,0.19147974,0.19147974,1739.4362952709198,0.0049773194,0.0,0.7496562004089355,36.455307,174.2
174.85,3,808315,8095,0.15660572,0.15660572,1740.6044211387634,0.004468019,0.0,0.30106109380722046,36.454098,174.85
176.525,2,808663,8097,0.17466968,0.17466968,1741.7922790050507,0.0047018877,0.0,0.5120184123516083,36.44917,176.525
184.05,3,809443,8100,0.22164068,0.22164068,1743.2285902500153,0.0048636375,0.0,0.7882665246725082,36.428696,184.05
181.625,3,809860,8103,0.19252414,0.19252414,1745.2161121368408,0.0046981643,0.0,0.5432746708393097,36.427013,181.625
188.8,3,810656,8106,0.19971874,0.19971874,1746.1653921604156,0.0045509627,0.0,0.6236362159252167,36.431747,188.8
187.2,2,810954,8108,0.17313792,0.17313792,1747.8796281814575,0.004704008,0.0,0.46072685718536377,36.43102,187.2
191.25,3,811687,8111,0.1706244,0.1706244,1748.9176750183105,0.0055798595,0.0,0.3789040446281433,36.442856,191.25
195.8,2,812240,8113,0.16948275,0.16948275,1749.7971560955048,0.0045857346,0.0,0.41995948553085327,36.44299,195.8
195.35,1,812490,8114,0.19641171,0.19641171,1750.676108121872,0.004584507,0.0,-0.3833569288253784,36.447582,195.35
197.025,2,812889,8116,0.1650995,0.1650995,1751.5782301425934,0.0043205596,0.0,0.3913336992263794,36.44283,197.025
191.15,4,813444,8120,0.21362115,0.21362115,1752.8576712608337,0.0054588206,0.0,0.467629611492157,36.439404,191.15
192.025,2,813762,8122,0.18633102,0.18633102,1753.8484210968018,0.004843083,0.0,0.5706902742385864,36.4265,192.025
193.975,2,814109,8124,0.17224197,0.17224197,1755.1306459903717,0.0050879195,0.0,0.5591886639595032,36.4243,193.975
193.825,3,814682,8127,0.19436511,0.19436511,1756.2553842067719,0.0045641763,0.0,0.6089397668838501,36.435307,193.825
197.35,3,815194,8130,0.16564639,0.16564639,1757.3046960830688,0.0048150094,0.0,0.35714519023895264,36.44421,197.35
197.925,1,815361,8131,0.2009405,0.2009405,1758.7343039512634,0.0045799427,0.0,0.4316115379333496,36.44252,197.925
198.625,2,815813,8133,0.17814365,0.17814365,1759.8846311569214,0.0045526833,0.0,0.6153813302516937,36.43316,198.625
199.55,3,816432,8136,0.17467482,0.17467482,1760.9986371994019,0.0047506373,0.0,0.4887581467628479,36.424244,199.55
191.675,4,817110,8140,0.17926005,0.17926005,1762.061965227127,0.004498811,0.0,0.6671817898750305,36.42095,191.675
187.95,4,817759,8144,0.17566712,0.17566712,1762.9359691143036,0.0053563034,0.0,0.3970032334327698,36.439777,187.95
189.475,2,818235,8146,0.17895731,0.17895731,1763.8683640956879,0.0045693414,0.0,0.4001634120941162,36.42787,189.475
187.325,3,818705,8149,0.1705764,0.1705764,1764.7442331314087,0.004824807,0.0,0.37680304050445557,36.402714,187.325
187.525,2,819188,8151,0.19222538,0.19222538,1765.8892900943756,0.005363596,0.0,0.43741798400878906,36.406128,187.525
184.425,2,819617,8153,0.1828972,0.1828972,1766.9982430934906,0.004756348,0.0,0.6387476027011871,36.412735,184.425
180.95,3,820127,8156,0.17697276,0.17697276,1768.3329410552979,0.00547216,0.0,0.5286472141742706,36.421196,180.95
195.75,3,821101,8159,0.15607059,0.15607059,1769.5368671417236,0.0043275044,0.0,0.5905634164810181,36.430542,195.75
197.525,1,821345,8160,0.18383943,0.18383943,1770.6853561401367,0.0048526856,0.0,0.7891919165849686,36.428905,197.525
205.975,2,822001,8162,0.16493087,0.16493087,1771.7522571086884,0.0041997433,0.0,0.4664219617843628,36.431767,205.975
206.95,3,822529,8165,0.16476204,0.16476204,1772.9299702644348,0.0055958754,0.0,0.5026836097240448,36.43678,206.95
209.125,2,823047,8167,0.18318307,0.18318307,1774.438313961029,0.0046950164,0.0,0.21090608835220337,36.449776,209.125
207.0,1,823137,8168,0.17628565,0.17628565,1776.2186880111694,0.0045324885,0.0,-1.3246173858642578,36.434208,207.0
207.725,2,823503,8170,0.19085783,0.19085783,1777.5498502254486,0.004513735,0.0,0.5435031950473785,36.433,207.725
216.625,2,824243,8172,0.16347426,0.16347426,1778.78573513031,0.004339291,0.0,0.16697001457214355,36.427372,216.625
211.2,3,824704,8175,0.17497414,0.17497414,1779.7794601917267,0.0047572195,0.0,0.665597140789032,36.41582,211.2
217.2,4,825576,8179,0.17676914,0.17676914,1781.9909901618958,0.0048795124,0.0,0.672509491443634,36.404057,217.2
216.75,4,826209,8183,0.17997831,0.17997831,1783.0515639781952,0.004642866,0.0,0.7019396722316742,36.40986,216.75
216.025,2,826605,8185,0.15393282,0.15393282,1784.2765109539032,0.004694017,0.0,0.624674528837204,36.41167,216.025
213.6,3,827062,8188,0.16239366,0.16239366,1785.1641941070557,0.004436126,0.0,0.7446250319480896,36.41557,213.6
225.625,2,827833,8190,0.18690917,0.18690917,1786.3714900016785,0.0047804927,0.0,0.622208833694458,36.401108,225.625
216.4,3,828273,8193,0.16996044,0.16996044,1787.8199002742767,0.005891945,0.0,0.6521643400192261,36.39649,216.4
218.4,3,828863,8196,0.1758851,0.1758851,1789.0051581859589,0.0050419793,0.0,0.7844492197036743,36.39293,218.4
205.375,3,829316,8199,0.18187322,0.18187322,1790.6482679843903,0.004727575,0.0,0.6286498010158539,36.37104,205.375
194.675,4,829955,8203,0.17984627,0.17984627,1791.8195991516113,0.0044960803,0.0,0.43764728307724,36.372517,194.675
192.65,4,830753,8207,0.1753901,0.1753901,1792.9259672164917,0.004764876,0.0,0.7325462698936462,36.370255,192.65
181.15,5,831489,8212,0.1877793,0.1877793,1793.9042720794678,0.0050789854,0.0,0.688005268573761,36.36412,181.15
182.375,2,831885,8214,0.19245079,0.19245079,1794.8962140083313,0.0045982525,0.0,0.643976479768753,36.36426,182.375
185.2,2,832289,8216,0.19714728,0.19714728,1795.7449951171875,0.0049672285,0.0,0.24259716272354126,36.3492,185.2
177.275,2,832560,8218,0.15269788,0.15269788,1796.5401270389557,0.0049794405,0.0,0.49366724491119385,36.351643,177.275
182.6,2,833067,8220,0.18284208,0.18284208,1797.4249000549316,0.00457164,0.0,0.5663960874080658,36.34809,182.6
180.875,4,833665,8224,0.17117094,0.17117094,1798.3306722640991,0.0051255515,0.0,0.6941941976547241,36.336742,180.875
187.25,3,834377,8227,0.1892945,0.1892945,1799.1263401508331,0.005447545,0.0,0.6829807162284851,36.357464,187.25
183.95,2,834785,8229,0.19961007,0.19961007,1799.9139540195465,0.00451714,0.0,0.7150051593780518,36.33952,183.95
180.25,2,835177,8231,0.18212852,0.18212852,1800.7131941318512,0.0042582164,0.0,0.5042262077331543,36.344433,180.25
183.35,3,835768,8234,0.16213308,0.16213308,1801.503207206726,0.004907591,0.0,0.6253541111946106,36.362064,183.35
179.225,1,835924,8235,0.20620432,0.20620432,1802.9487071037292,0.004883286,0.0,0.5772457718849182,36.355904,179.225
189.575,2,836556,8237,0.17827968,0.17827968,1804.0904371738434,0.004211441,0.0,0.906115397810936,36.345013,189.575
192.2,1,836920,8238,0.21617118,0.21617118,1805.057816028595,0.0047120703,0.0,0.6137777268886566,36.35289,192.2
190.8,2,837183,8240,0.18491042,0.18491042,1806.27916431427,0.0049000536,0.0,0.3909054398536682,36.35163,190.8
198.1,2,837747,8242,0.15532827,0.15532827,1807.3753972053528,0.0047168965,0.0,0.17624032497406006,36.33705,198.1
199.5,3,838382,8245,0.16309173,0.16309173,1809.504400253296,0.004651027,0.0,0.6171542108058929,36.328083,199.5
202.625,2,838858,8247,0.16606158,0.16606158,1810.6266202926636,0.0049465676,0.0,0.6052423119544983,36.32906,202.625
201.55,3,839327,8250,0.18379118,0.18379118,1811.708969116211,0.0047284802,0.0,0.6207095682621002,36.32921,201.55
208.75,1,839729,8251,0.18292454,0.18292454,1812.5586621761322,0.0046345224,0.0,-1.795635461807251,36.319866,208.75
209.65,3,840271,8254,0.17422304,0.17422304,1813.3829431533813,0.005077468,0.0,0.8136211037635803,36.314693,209.65
211.0,2,840729,8256,0.17026703,0.17026703,1814.2569012641907,0.004752231,0.0,0.5220482051372528,36.322758,211.0
211.1,4,841511,8260,0.17897916,0.17897916,1815.1015322208405,0.0044822684,0.0,0.4118756651878357,36.32874,211.1
210.15,3,841946,8263,0.17258386,0.17258386,1815.943046092987,0.005230133,0.0,0.48720282316207886,36.315136,210.15
207.025,4,842658,8267,0.16966325,0.16966325,1816.7908082008362,0.0043031424,0.0,0.5521582961082458,36.30354,207.025
206.0,3,843208,8270,0.19154823,0.19154823,1817.7791590690613,0.004597888,0.0,0.04358762502670288,36.296703,206.0
208.2,2,843661,8272,0.16713499,0.16713499,1818.6287140846252,0.0051930384,0.0,0.29833894968032837,36.297714,208.2
206.325,2,844021,8274,0.19436249,0.19436249,1819.4644873142242,0.004705622,0.0,0.7160665988922119,36.292484,206.325
201.325,3,844609,8277,0.17089067,0.17089067,1820.3414289951324,0.0049169404,0.0,0.5794096291065216,36.287678,201.325
206.075,3,845426,8280,0.17800051,0.17800051,1821.1870350837708,0.0044886507,0.0,0.7425927519798279,36.283585,206.075
203.55,1,845661,8281,0.18437481,0.18437481,1822.02294921875,0.004807374,0.0,0.7291421890258789,36.27333,203.55
203.7,1,845895,8282,0.16903536,0.16903536,1822.851166009903,0.0049671577,0.0,-0.0074291229248046875,36.26977,203.7
199.8,1,846030,8283,0.19305778,0.19305778,1823.7044191360474,0.004485663,0.0,0.07680845260620117,36.27116,199.8
198.525,2,846323,8285,0.19007958,0.19007958,1824.5463652610779,0.004390724,0.0,-4.055149078369141,36.26485,198.525
200.95,2,846896,8287,0.16639687,0.16639687,1825.418813943863,0.0046644853,0.0,0.43328994512557983,36.26866,200.95
207.975,3,847646,8290,0.16534244,0.16534244,1826.2665700912476,0.0049657347,0.0,0.23046386241912842,36.27051,207.975
208.725,2,848240,8292,0.17579214,0.17579214,1827.0857689380646,0.004639989,0.0,0.730900764465332,36.271404,208.725
210.875,2,848706,8294,0.17346388,0.17346388,1828.1061639785767,0.0047462336,0.0,0.23756545782089233,36.269817,210.875
210.775,2,849160,8296,0.15962374,0.15962374,1828.9433100223541,0.004860135,0.0,0.6965157389640808,36.28113,210.775
204.725,3,849560,8299,0.17720202,0.17720202,1829.7542810440063,0.005201964,0.0,0.6469323933124542,36.275864,204.725
205.3,3,850034,8302,0.18140182,0.18140182,1830.6259462833405,0.0055531445,0.0,0.4375953674316406,36.270916,205.3
200.975,3,850416,8305,0.17010835,0.17010835,1831.4492871761322,0.0049970606,0.0,0.7889447212219238,36.27315,200.975
200.5,3,850942,8308,0.17633304,0.17633304,1832.2718830108643,0.0046435725,0.0,0.3083721995353699,36.2823,200.5
197.225,4,851550,8312,0.18439534,0.18439534,1833.1643812656403,0.0046714945,0.0,0.7795445919036865,36.295113,197.225
199.7,3,852249,8315,0.18482876,0.18482876,1834.5616970062256,0.0045403745,0.0,0.5734840333461761,36.2998,199.7
194.6,3,852730,8318,0.1698649,0.1698649,1836.2446179389954,0.0048206667,0.0,0.5564305782318115,36.298954,194.6
191.475,3,853320,8321,0.16158989,0.16158989,1837.8237051963806,0.0040760348,0.0,0.6826936602592468,36.302353,191.475
193.675,2,853777,8323,0.18578643,0.18578643,1838.6583180427551,0.0050248047,0.0,0.6622273921966553,36.300243,193.675
205.55,2,854545,8325,0.17840445,0.17840445,1839.5258131027222,0.0048420364,0.0,0.2508088946342468,36.312824,205.55
203.325,3,855243,8328,0.18035647,0.18035647,1840.8464262485504,0.0048293993,0.0,0.8677798956632614,36.31079,203.325
202.65,2,855752,8330,0.17455181,0.17455181,1841.926232099533,0.004568928,0.0,0.44996345043182373,36.306843,202.65
200.925,1,855962,8331,0.1788674,0.1788674,1842.8367853164673,0.005512609,0.0,0.6199465095996857,36.29991,200.925
193.125,3,856431,8334,0.20024133,0.20024133,1844.3490009307861,0.0047924956,0.0,0.4207761287689209,36.291744,193.125
192.1,3,856932,8337,0.16458759,0.16458759,1845.2852370738983,0.004528846,0.0,0.23379909992218018,36.272095,192.1
201.875,3,857746,8340,0.1624633,0.1624633,1846.1746981143951,0.0043331096,0.0,0.4894297122955322,36.28442,201.875
207.825,3,858457,8343,0.19071174,0.19071174,1846.983608007431,0.0046838764,0.0,0.31989508867263794,36.286495,207.825
217.925,2,859133,8345,0.16733709,0.16733709,1848.0096561908722,0.00513875,0.0,0.25103938579559326,36.276608,217.925
218.075,2,859540,8347,0.16612397,0.16612397,1848.8659980297089,0.004897963,0.0,-0.05464160442352295,36.284504,218.075
219.975,1,859741,8348,0.18793792,0.18793792,1849.6736850738525,0.0047606956,0.0,0.5632794201374054,36.28455,219.975
225.325,2,860225,8350,0.19055349,0.19055349,1850.5201861858368,0.004507141,0.0,0.04674172401428223,36.283394,225.325
217.025,4,860732,8354,0.17857815,0.17857815,1851.368083000183,0.0046945685,0.0,0.7504322826862335,36.283554,217.025
221.15,2,861300,8356,0.18777192,0.18777192,1852.1914439201355,0.0045101056,0.0,0.8701349049806595,36.29316,221.15
227.85,2,861844,8358,0.15969801,0.15969801,1853.0004982948303,0.004311173,0.0,0.23069167137145996,36.287273,227.85
227.85,1,862013,8359,0.18163294,0.18163294,1853.9003241062164,0.0047579836,0.0,0.4065626263618469,36.297104,227.85
227.2,1,862178,8360,0.18293613,0.18293613,1854.7383790016174,0.0045739543,0.0,0.7605259269475937,36.289135,227.2
222.85,2,862563,8362,0.18313903,0.18313903,1855.592246055603,0.004955963,0.0,0.7353827357292175,36.280533,222.85
212.025,3,863026,8365,0.17409481,0.17409481,1856.4300789833069,0.005578451,0.0,0.8149588257074356,36.27258,212.025
212.8,2,863416,8367,0.16901451,0.16901451,1857.2965800762177,0.004861583,0.0,0.4942876100540161,36.280098,212.8
211.325,2,863952,8369,0.18521726,0.18521726,1858.3086421489716,0.004694873,0.0,0.5199309587478638,36.27367,211.325
212.35,3,864601,8372,0.1791222,0.1791222,1859.1239030361176,0.004718866,0.0,0.19655078649520874,36.266586,212.35
217.925,3,865314,8375,0.18081976,0.18081976,1859.9266319274902,0.0049501164,0.0,0.8117756098508835,36.264286,217.925
219.825,1,865499,8376,0.17769107,0.17769107,1860.7385320663452,0.004100209,0.0,0.5398076176643372,36.256523,219.825
222.3,2,866043,8378,0.1637469,0.1637469,1861.6183500289917,0.004794884,0.0,0.7366352081298828,36.248158,222.3
216.075,4,866937,8382,0.18607797,0.18607797,1862.5547399520874,0.0049055964,0.0,0.7377033829689026,36.2439,216.075
217.475,2,867333,8384,0.18315847,0.18315847,1863.586219072342,0.0047791023,0.0,0.7730737626552582,36.234184,217.475
207.75,3,867850,8387,0.16360706,0.16360706,1864.559231042862,0.0045800116,0.0,0.49749886989593506,36.227413,207.75
216.375,4,868969,8391,0.16715002,0.16715002,1865.4349601268768,0.0050293077,0.0,0.31386280059814453,36.212452,216.375
224.375,3,869707,8394,0.17600828,0.17600828,1866.2738952636719,0.004869841,0.0,0.39451271295547485,36.219307,224.375
220.1,4,870648,8398,0.16927381,0.16927381,1867.0975921154022,0.0047816196,0.0,0.26721590757369995,36.215073,220.1
220.5,3,871158,8401,0.1579773,0.1579773,1868.115778207779,0.004092119,0.0,-0.11153852939605713,36.228516,220.5
223.375,3,871750,8404,0.21445358,0.21445358,1869.0254352092743,0.0053324252,0.0,0.45042145252227783,36.231743,223.375
227.75,2,872313,8406,0.17626688,0.17626688,1869.9934809207916,0.00415031,0.0,0.45387423038482666,36.215588,227.75
223.75,3,872902,8409,0.16937622,0.16937622,1871.283195257187,0.004633263,0.0,0.689998060464859,36.21533,223.75
223.2,3,873529,8412,0.17511904,0.17511904,1872.6114361286163,0.0052512027,0.0,0.42215442657470703,36.22454,223.2
225.9,2,874029,8414,0.17044821,0.17044821,1874.0667321681976,0.005094389,0.0,0.4840863347053528,36.23515,225.9
215.525,4,874664,8418,0.18898892,0.18898892,1875.1352152824402,0.004790189,0.0,0.4211752414703369,36.227833,215.525
216.825,2,875030,8420,0.16541034,0.16541034,1876.1181831359863,0.004799131,0.0,0.6131224632263184,36.21729,216.825
210.75,2,875367,8422,0.18369776,0.18369776,1877.730796098709,0.004707567,0.0,0.28268569707870483,36.205757,210.75
206.6,3,875814,8425,0.20979524,0.20979524,1878.9571661949158,0.0054442165,0.0,0.8313189446926117,36.206615,206.6
198.175,3,876364,8428,0.17193425,0.17193425,1879.9718971252441,0.0046081953,0.0,-0.12673604488372803,36.196095,198.175
201.425,3,877026,8431,0.1788324,0.1788324,1880.9197840690613,0.005378356,0.0,-0.15127694606781006,36.179195,201.425
192.45,1,877148,8432,0.17597634,0.17597634,1882.482707977295,0.004479165,0.0,-0.8315162658691406,36.15899,192.45
199.025,3,877849,8435,0.16460636,0.16460636,1883.4635572433472,0.004741897,0.0,-0.14623010158538818,36.158527,199.025
199.175,2,878455,8437,0.18244568,0.18244568,1884.4228510856628,0.004843982,0.0,0.8173660486936569,36.16436,199.175
206.3,3,879255,8440,0.19926032,0.19926032,1885.5176050662994,0.005017473,0.0,0.6466335356235504,36.158516,206.3
210.575,3,879995,8443,0.19043398,0.19043398,1886.8588910102844,0.004781424,0.0,0.19502705335617065,36.160526,210.575
216.25,3,880963,8446,0.17833431,0.17833431,1888.013901233673,0.005202021,0.0,0.42610806226730347,36.157974,216.25
218.875,2,881429,8448,0.17283265,0.17283265,1889.0283813476562,0.005005366,0.0,0.542863130569458,36.15202,218.875
215.925,2,881748,8450,0.16134079,0.16134079,1890.0650413036346,0.0045727454,0.0,0.014758169651031494,36.150555,215.925
219.825,2,882322,8452,0.17680886,0.17680886,1890.9486000537872,0.0055301166,0.0,0.1523212194442749,36.148434,219.825
220.1,2,882833,8454,0.1651591,0.1651591,1891.8203382492065,0.0044299047,0.0,0.39063358306884766,36.15419,220.1
226.875,3,883595,8457,0.18173,0.18173,1892.704196214676,0.0047798986,0.0,0.38110458850860596,36.168575,226.875
224.3,4,884195,8461,0.18406153,0.18406153,1893.670814037323,0.0054062596,0.0,0.3798407316207886,36.15276,224.3
230.275,2,884691,8463,0.20050342,0.20050342,1894.543267250061,0.005320098,0.0,-0.3164398670196533,36.162407,230.275
230.45,2,885032,8465,0.17845973,0.17845973,1895.7403841018677,0.0050947918,0.0,-0.06354081630706787,36.158207,230.45
233.15,2,885389,8467,0.18969606,0.18969606,1896.7122671604156,0.0050159786,0.0,0.28794336318969727,36.16419,233.15
226.95,2,885778,8469,0.1662416,0.1662416,1897.8497049808502,0.0046431334,0.0,0.030307531356811523,36.165043,226.95
234.15,2,886392,8471,0.16449648,0.16449648,1898.7699620723724,0.005288165,0.0,0.3604539632797241,36.155014,234.15
235.0,2,886958,8473,0.15658107,0.15658107,1899.9045841693878,0.0045463773,0.0,0.44672203063964844,36.163696,235.0
238.975,3,887666,8476,0.17333528,0.17333528,1901.2065470218658,0.0050111543,0.0,0.18759500980377197,36.166912,238.975
231.1,2,888161,8478,0.1893766,0.1893766,1902.3081381320953,0.0046699876,0.0,0.7125742137432098,36.156048,231.1
232.675,3,888777,8481,0.17341109,0.17341109,1903.693344116211,0.004797181,0.0,0.00811624526977539,36.161377,232.675
228.95,2,889153,8483,0.16048816,0.16048816,1904.7343323230743,0.0042728344,0.0,0.6946311295032501,36.138306,228.95
215.375,3,889578,8486,0.1767689,0.1767689,1906.097775220871,0.004705424,0.0,0.6751790642738342,36.130856,215.375
215.425,3,890188,8489,0.16046922,0.16046922,1907.3237011432648,0.004590286,0.0,0.6774183511734009,36.12621,215.425
214.55,2,890540,8491,0.17138872,0.17138872,1908.8458230495453,0.004850927,0.0,0.18204855918884277,36.12646,214.55
204.35,3,891007,8494,0.18570733,0.18570733,1910.122153043747,0.0047424706,0.0,0.7444698810577393,36.124092,204.35
204.475,2,891449,8496,0.18501282,0.18501282,1911.0993123054504,0.0049930695,0.0,0.5750379264354706,36.123238,204.475
203.775,3,892069,8499,0.15867908,0.15867908,1912.1400949954987,0.004671897,0.0,0.4705057144165039,36.126656,203.775
206.925,3,892747,8502,0.1799648,0.1799648,1913.1256320476532,0.005700925,0.0,0.4161681532859802,36.128902,206.925
208.45,2,893166,8504,0.15975735,0.15975735,1914.374136209488,0.0050380584,0.0,0.4485001564025879,36.121635,208.45
211.125,1,893477,8505,0.19783074,0.19783074,1915.6140730381012,0.005424568,0.0,-1.3794584274291992,36.120068,211.125
215.8,3,894206,8508,0.16312166,0.16312166,1916.893145084381,0.0050457716,0.0,0.6143670082092285,36.126114,215.8
210.15,3,894798,8511,0.1615743,0.1615743,1918.7343571186066,0.0046002828,0.0,0.23331975936889648,36.099613,210.15
210.425,2,895375,8513,0.15219982,0.15219982,1920.6286091804504,0.004460864,0.0,0.21610009670257568,36.096195,210.425
209.875,2,895913,8515,0.1714187,0.1714187,1924.7085130214691,0.005019499,0.0,0.4562718868255615,36.088814,209.875
210.625,1,896091,8516,0.19272059,0.19272059,1928.8721241950989,0.0047598695,0.0,-0.37872326374053955,36.081493,210.625
210.475,2,896580,8518,0.1905494,0.1905494,1932.3458251953125,0.0044318717,0.0,-0.8289233446121216,36.078854,210.475
208.55,3,897119,8521,0.17111894,0.17111894,1935.7598552703857,0.004569647,0.0,0.44683051109313965,36.058353,208.55
209.45,2,897531,8523,0.15227264,0.15227264,1939.2938561439514,0.0042908415,0.0,0.37844544649124146,36.05879,209.45
213.25,2,897966,8525,0.17140199,0.17140199,1943.0097541809082,0.004829512,0.0,0.7744461745023727,36.059208,213.25
214.3,2,898515,8527,0.16937368,0.16937368,1946.4523961544037,0.0049328348,0.0,0.1997767686843872,36.052296,214.3
219.325,1,898828,8528,0.17050849,0.17050849,1950.224811077118,0.004515474,0.0,0.6455895602703094,36.051216,219.325
226.3,2,899427,8530,0.1628324,0.1628324,1953.8786370754242,0.004589275,0.0,0.659507691860199,36.051163,226.3
234.925,2,900105,8532,0.14751065,0.14751065,1957.6864750385284,0.004556393,0.0,0.49403077363967896,36.04114,234.925
239.25,2,900577,8534,0.17253958,0.17253958,1961.160177230835,0.0045070397,0.0,0.5940027236938477,36.04454,239.25
238.325,1,900765,8535,0.16766849,0.16766849,1964.3252091407776,0.004486528,0.0,0.49836844205856323,36.020023,238.325
234.125,4,901434,8539,0.17384502,0.17384502,1968.15381026268,0.0047500716,0.0,0.5753507912158966,36.016113,234.125
230.075,2,901786,8541,0.1727086,0.1727086,1971.4584410190582,0.0047614183,0.0,0.6306604146957397,36.012505,230.075
233.4,3,902502,8544,0.17940302,0.17940302,1973.3549029827118,0.0046160417,0.0,0.769791305065155,36.00727,233.4
233.3,1,902809,8545,0.21305107,0.21305107,1974.422589302063,0.005033494,0.0,-1.830648422241211,36.00838,233.3
237.025,1,903127,8546,0.16021325,0.16021325,1975.2706260681152,0.0044276193,0.0,-3.5980043411254883,36.00579,237.025
